gene,F516.21h,F516.29h,F516.33h,F516.37h,F516.41h,F516.45h,F516.49h,F516.53h,F516.57h
SCO3767,0.136448724215132,0.371770704583289,0.307276730365697,1.49134724630137,0.981855847487236,-1.10850181982856,0.322881989017904,-1.03375607373465,-1.46932334840743
SCO1866,-1.95358103156688,-0.718069402220158,-0.771884537861821,-0.191748782415555,0.196067984381864,0.99981812838101,0.745248791313883,0.788853796783897,0.905295053203767
SCO4730,1.00687228604963,1.46661273322996,0.460318248101376,-0.058567047607688,0.382989831968028,-0.213572071585614,-0.213572071585614,-0.982809718826854,-1.84827218974321
SCO2597,-1.35008078765374,-0.554486120211358,-0.241124600974886,0.610219799231265,0.101381077154038,1.38905489731642,0.519711565966367,1.01102249291823,-1.48569832374632
SCO4721,-1.67947061228747,-0.324233288403044,-0.638673074967601,-0.309569866648473,0.342903866449447,0.209941361152692,0.209941361152692,2.08669133989468,0.102468913657041
SCO4228,0.560644673979648,1.65911383244481,1.5191717185498,-0.227349360093172,-0.486487692411067,-0.618782675913921,-0.677966743195102,-0.882353651951532,-0.845990101409467
SCO4614,-2.16146818471437,-0.831865681177347,-0.041536296239928,0.687678395199351,-0.16974729392414,0.27537129259194,0.24698858505655,0.939809059908961,1.05477012329895
SCO4712,-1.49397197956003,-0.552142582723705,-0.400502382179401,-0.112221640791019,-0.161296807165459,1.59630762206336,0.370113380220345,1.44805959153956,-0.694345201403668
SCO5135,0.244971245942708,0.312494262240459,0.123358780939853,-0.937346301421913,0.312494262240459,-1.76276471072028,1.79585783090472,-0.551699910399058,0.462634540273057
SCO4509,0.313726637522394,1.754692436,0.882531219256329,-0.039581437450703,-0.194188308590554,-1.02360499692608,-0.221899930533429,-1.69097433823474,0.219298718956797
SCO2008,0.375896320560109,0.453071502668578,1.54292248018188,1.07858298817268,-0.003351452563491,-0.934809263075206,-0.041265593862468,-0.934809263075206,-1.53623771900685
SCO5591,-1.5154334650606,-0.405995125340232,-1.0481922836845,-0.717842907431378,-0.121870516643082,0.687348277556405,1.39298625171261,0.831386499764539,0.897613269126218
SCO4720,0.713203082885737,-0.180605042286096,0.236543534815113,0.853233739862668,-0.808337085996838,1.73111462952349,-0.127262519178026,-1.00242250592827,-1.41546783369778
SCO5371,-2.09250987082146,0.837795276542732,0.195460543963411,0.837795276542732,0.684256119171295,-0.759446954427468,0.528048281728099,-0.759446954427468,0.528048281728099
SCO4714,-0.025538774267716,0.210523977192492,-0.025538774267716,-0.689418404478098,0.109421489535819,1.91456694590686,0.927243409107223,-1.13814617001265,-1.28311369871618
SCO4702,-0.655993348771636,0.404784277031282,-0.597804696063676,-1.4285889265886,-0.232153819729532,1.56157122580441,0.332684160803467,1.3601492478398,-0.744648120325506
SCO4705,-1.2704093056113,0.251265903346305,-0.76447845314449,-0.620635027110526,-0.336224490762132,0.629944056418713,-0.103109401725957,2.19831010482634,0.015336613763034
SCO5776,1.66594588088908,1.26064768168567,0.817295558434452,-1.12310687910323,-0.545232310049743,-0.115135537998622,-0.69393247095161,-0.869869028349427,-0.396612894556608
SCO3375,0.271389032214401,0.16636133441294,1.62082367885898,-0.767492449204435,0.100404075503489,-1.06931983705002,-0.188041470241409,-1.38703901588415,1.25291465139029
SCO5369,-0.306011828237723,1.68130852031196,0.970384788893051,0.322979281744013,0.300908471286901,-0.441487284533305,0.191078899912942,-1.44534238207892,-1.27381846729893
SCO1600,-1.53381872355342,-0.618065191537018,-0.820328563567611,-0.770877430141347,0.520056640745611,0.104250873033106,0.48549698553644,1.23275564732846,1.40052976215577
SCO0682,2.44659962968818,0.482872999110987,0.062818864605686,-0.048055069677959,-0.495826044134183,-0.666960663886659,-0.622265192747826,-0.467833421079803,-0.691351101878425
SCO2180,1.22147809798687,0.98492870010202,-0.342219349053114,-0.821722981043875,-0.584152460892033,0.037363405441804,-0.821722981043875,1.51848527093019,-1.19243770242799
SCO1598,-1.23144382998805,1.41995102179191,-0.327311490226482,0.401613043007851,0.75669535739007,-0.327311490226482,1.03262524801389,-0.167669612473641,-1.55714824728906
SCO4717,-0.880812198962229,-0.667417060482878,-0.924687205188655,0.343442283970108,0.513322460072634,1.74516041452554,0.114254004961676,0.98606855107747,-1.22933124997364
SCO3671,-0.45634062534112,-1.16518788557421,0.191252276110363,1.7587290765733,0.87470814724406,-1.16518788557421,-0.45634062534112,-0.45634062534112,0.87470814724406
SCO1523,-0.907444810375674,0.145934916814274,-0.639539700354579,-1.31148759358116,-0.519664896677808,-0.338846940952346,0.826464043511159,1.06249324159606,1.68209174002005
SCO5477,-0.088352143899029,1.91845463642545,0.554308028798659,0.554308028798659,-0.088352143899029,-0.088352143899029,-1.11371891329195,-0.088352143899029,-1.55994320513472
SCO1998,-0.693218965297719,0.443393086662989,-0.830519191395326,-0.830519191395326,-0.449218214799942,0.100272544459388,-0.321582784533642,0.219187018613223,2.36220569768633
SCO4199,1.11046055953605,0.695235852111398,0.809608119929132,1.08747109820974,-0.055226240381345,-0.421411696230654,-0.353606385973938,-1.35238338078341,-1.52014792641696
SCO5595,-0.88378839180292,-1.06903408703209,-0.492747126523366,-0.398419560746439,-0.426752801061633,1.19455995521472,0.362594306620768,1.9671516416809,-0.253563936349934
SCO4164,-1.05051638163349,-1.44264175686506,0.139156521717943,-0.355406708357795,-0.285506157027377,0.721231813289338,-0.465651671848023,1.1471534196024,1.59218092112206
SCO1646,1.7694163040738,0.621168835092587,-0.596333906406197,0.01225272819659,0.7084192074488,0.122625391618737,-0.029686780161193,-0.980431765198741,-1.62743001466438
SCO4277,1.09878493856826,0.441487453676334,0.75565692567389,-0.328535545030331,-0.642968476822759,0.809933712778842,0.776841190938541,-1.52033368670944,-1.39086651307335
SCO0199,2.11996760480572,-0.41303639469934,-0.173363494955167,-0.648381189226478,-1.0396517170109,-0.157135742336043,-0.972208420138221,0.571742547512488,0.712066806047939
SCO4827,2.35173200140843,-0.050926340444736,0.601336592272927,-0.51584645529701,0.092705900941771,-0.915555119571777,-0.655982106406132,-0.727744890349297,-0.17971958255417
SCO2950,0.791619453443922,0.858054046752769,0.88484942074553,-0.076090830221383,-0.608045479895768,0.926996400112713,-0.758310075030095,-0.008055060150966,-2.01101787575672
SCO5515,-0.693281161426855,-1.05228449762434,-1.05228449762434,-0.778334567412714,-0.503371321569859,0.86900311260791,0.713684515377812,1.06971575382411,1.4271526638483
SCO4707,-0.379477302259004,0.433285280498311,-0.454886423544866,-1.14464944179991,0.562096920053991,1.53182930279064,0.768232886098017,0.349749053942468,-1.66618027577963
SCO3731,0.71302658457295,0.65451685880052,-0.153949567073975,-1.21397122084961,1.33812365021685,-0.476522051686083,-0.234878952228965,-1.59707367261752,0.970728370865832
SCO7510,0.34414734232299,0.91039472234022,0.97357781345656,1.11759636826761,0.022324600492115,-0.055707598621758,-0.321193149899214,-1.12432730702141,-1.86681279133709
SCO0200,2.49512676105101,-0.357375015228234,-0.292034695160243,-0.507761625884435,-0.709480466560686,-0.327102554793762,-0.678244589541455,-0.096281972331176,0.47315415844898
SCO2736,0.095761539416558,-0.215610112820698,-0.420364873594507,-0.215610112820698,-0.694007616044582,-0.215610112820698,-1.33229912270377,2.17885867171557,0.818881739672782
SCO4703,-1.54671689051113,0.096670581354449,-0.204044031894774,0.325183085373547,0.041175677291466,1.29566612367627,1.57469370633769,-0.930024530427427,-0.652603721200103
SCO5178,-1.69010833634088,-1.3458039875395,-0.562493164341855,0.466718589305335,0.250598257192798,1.13328898019849,0.599361594393854,1.03913188562473,0.109306181507045
SCO4661,-1.6515316644394,-1.31351567529207,-0.046282872651818,0.445166594754494,0.445166594754494,0.445166594754494,-0.584217441936276,0.963831983321198,1.29621588673483
SCO0379,2.4153079225251,-0.297583553636302,-0.089400745139907,0.01891295634668,0.113332580351274,0.01891295634668,-0.233187103572427,-0.74101485419029,-1.2052801590308
SCO5169,-0.325503160219359,0.981734004874327,0.698414423967156,1.00844189027539,-0.110230089175986,-1.02704360057163,-0.099336087409898,-1.92599247431923,0.799515092579231
SCO4723,-1.18599273709489,-0.671116735750723,-0.364669080063551,-0.567932994834916,-0.575877027970811,-0.188436658265317,0.754561859720556,0.754561859720556,2.04490151453911
SCO5564,1.79405232283794,1.27941814910458,-0.679836557796506,-0.30671331880404,-0.884740071875249,-0.13833160155298,-0.240632616659222,0.421928718730097,-1.24514502398463
SCO4729,-0.227761801509135,-1.58329765958484,1.46822954571774,-0.227761801509135,0.47114878100735,0.47114878100735,-0.529086720948445,-1.03877100880153,1.19615188462057
SCO0641,0.749491729659815,0.488793155375866,1.23447743870796,0.788899305188449,0.658343038317483,-0.47534302076957,-0.635480216347285,-1.55307461227074,-1.25610681786197
SCO3716,0.715290797728005,0.575809894871204,0.506718282547837,0.56594616823981,0.879489454124299,-0.079212488554056,-0.197789617362145,-2.30820793372262,-0.658044557872339
SCO5359,-0.732782332621981,-0.965668217761487,-0.98541012101943,-0.748437832482082,-0.356599636033033,0.255463205934487,0.525795814128322,1.44262264537033,1.56501647448487
SCO3889,1.79335273221817,-2.07026773232651,-0.356190194940168,0.093919623602768,-0.280338544063388,-0.04280281074887,0.260971699566459,0.172531053775721,0.428824172915828
SCO2911,1.14173424816115,0.70194969190468,1.09708428356492,0.022792159233787,-0.111467115756511,-1.24831239074926,-0.095630113304946,-1.82236441204003,0.314213648986202
SCO6042,2.34709360079424,0.497575013419511,-0.276321821371496,-0.276321821371496,-0.68754491293808,-0.335260742323768,-0.68754491293808,-0.948049078251849,0.366374674981004
SCO4252,1.06753510424694,1.45505643054945,-0.784899798377913,-0.877557962327516,-0.491276303702785,-1.42208450517353,-0.334903522061923,0.788175791727057,0.599954765120242
SCO1599,0.69410782490229,1.70338510793424,-1.13152300078337,-0.951637251609576,-0.742522645956671,0.015071723896557,1.19951883585316,-0.649237716288199,-0.137162877948438
SCO2161,0.890806648973351,-0.852112902653789,0.303494008967691,-1.2974892021874,1.50874295063714,-0.058738861714265,-0.188821372518642,-1.23520435972723,0.929323090223155
SCO4708,-0.911004438247188,-1.14270513011707,-0.547034811858848,0.38918684907216,0.085589515746372,0.840977545233105,-0.073155046667166,2.05227746459437,-0.6941319477557
SCO6662,-0.880586454219648,-0.78949141587856,-1.24836905850902,-0.606437092166712,0.027648168309938,0.712928968389322,0.054688453521948,0.897022833705722,1.832595596847
SCO4808,1.67395442539353,0.198393498475655,0.198393498475655,-0.718891745214037,-0.718891745214037,-0.213147947189008,-1.01061394378698,-0.897126571233276,1.4879305302925
SCO0204,2.21077093022442,0.032862159514044,-0.540607343689608,-0.341463428088618,-1.09681918540489,-0.641982268088894,-0.496765282840758,-0.041896127548304,0.915900545922609
SCO6551,0.965924686990914,-2.21295573994807,-0.872369755871292,0.366208756500772,0.089731318752892,0.089731318752892,0.089731318752892,0.468687646395265,1.01531044967373
SCO2179,1.90920441045136,0.544655968009158,0.805150637900534,0.332677079359051,-0.116260311093156,-0.658968000960939,-0.866652400120143,-0.658968000960939,-1.29083938258491
SCO1839,2.24681228991433,0.908571531959021,-0.123367614965626,-0.410210938662303,-0.468873317820773,-0.611926374278755,-0.468873317820773,-0.00977359214255,-1.06235866618257
SCO4077,-1.10919146831509,0.386839322881954,-0.580471134585766,-0.791266421753274,-0.081780318240506,-0.055419921304627,-0.142862854530923,0.002059435122079,2.37209336072614
SCO5389,-1.81241994447336,-1.41304090607019,-0.167010120757425,0.141368388970608,0.383167915221813,1.12257468777592,0.762788524074361,0.806730409877565,0.175841045380708
SCO1505,-0.472124619210414,0.275371704455148,-0.367217918726456,0.340952715762389,0.177916866814608,0.558335132178462,-0.218834160268714,1.7257062363447,-2.02010595734976
SCO1947,-0.598774535393828,-0.723354901668669,-0.818529903759582,-0.425565696053637,-0.425565696053637,0.464048825756318,-0.723354901668669,1.44859592683485,1.80250088200685
SCO3748,-0.390983549282836,0.717684076017581,1.09840911069107,-1.85109392540006,0.717684076017581,1.09840911069107,-0.227678140140746,-0.227678140140746,-0.934752618452916
SCO3907,0.24193107100577,0.547015066079015,1.48978119941156,0.184164513940292,-0.245100401156811,-2.14127564889552,0.547015066079015,0.041874793280955,-0.665405659744239
SCO5032,-1.76489081424437,-1.20779145993097,-0.574172566705299,-0.052218380729872,0.571347886671213,0.323177260426599,0.585457761347181,0.865786685525931,1.25330362763958
SCO1421,-1.63039658396121,-0.767224284459248,-0.836021238279193,0.322991970877364,0.091830738592486,0.711065737876067,0.525884387206861,-0.185835960924046,1.76770523307092
SCO0179,2.33118307474529,-0.052208929957218,-0.506781998894644,-0.752141104926197,-0.859228214934103,-0.5143660783066,-0.553853506727441,0.356149085186619,0.551247673814291
SCO1491,-1.54205786336995,-1.60254521859146,-0.469376257977667,0.239423862739648,0.662636158032439,0.114560000572108,0.962105622730673,0.642436544384117,0.992817151480082
SCO7000,1.44252128864296,-0.118584560497568,-1.18940379270998,-0.118584560497568,-0.864018224809243,-0.505976233191703,-0.353502118940733,-0.118584560497568,1.82613276250135
SCO4725,-1.44856739415557,0.238106565928861,-0.918071024338927,-0.674449397550867,0.746484384885135,0.146925524925083,0.9395704769697,1.62849328404685,-0.658492420710239
SCO5522,-1.06166330394537,-0.928294630500806,-0.450418625634956,-0.849411923751932,-0.314297266750993,0.463767801872457,0.261888019894357,0.909293062121144,1.9691368666961
SCO4837,-1.67991002082932,-0.838133267914779,-0.5832443919351,-0.137973398706273,-0.137973398706273,0.421635173303809,0.172128362127957,1.48097663945003,1.30249430320995
SCO4704,-1.34140865529433,-0.410068116739274,-0.79147059439161,0.697520344675874,-0.504825998963769,1.40493790992724,1.36767612020171,0.39341623082087,-0.81577724023671
SCO2113,2.49119642534535,0.559454521814198,-0.187758731430609,-0.33308566917086,-0.586660177587036,-0.524088468946551,-0.579368909574996,-0.537542377874406,-0.30214661257509
SCO1945,-0.171421678591708,-0.687765301353425,-0.879181094755237,-0.853977769403293,-0.315692974552219,-0.489568903899313,0.213826286966169,1.07128409629042,2.1124973392986
SCO6279,2.66339746698725,-0.381626596355995,-0.290415354611632,-0.305042561496283,-0.343391763040357,-0.356863365218795,-0.381626596355995,-0.232551233698191,-0.371879996210004
SCO4677,2.58272363142283,0.159042665678256,-0.061564130224899,-0.521650838561656,-0.404847000225913,-0.433043066762102,-0.222239493955447,-0.439094215491994,-0.659327551879074
SCO5514,-1.36182120218027,0.958935279321674,-0.056739687201789,-1.36182120218027,-0.432750471601055,-0.319495639148449,0.126136437222566,1.40760228122017,1.0399542045474
SCO4716,-0.383929992139801,0.312071359418167,-0.637928257769732,-1.50949178448615,0.095765139967893,-1.13690986737021,1.0202978707517,0.790011734963628,1.45011379666446
SCO2618,2.45143691687842,-0.07274647365803,-0.276410073135937,-0.743191778414386,-0.671297840755186,-0.417069489931194,-0.276410073135937,-0.56961606629088,0.575304878443127
SCO4366,-0.735107279453329,-0.674656325306685,-0.091092431752921,-0.674656325306685,-0.353722691156426,-0.182845424653726,-0.616571643762202,1.1835340651571,2.14511805623485
SCO5777,-1.45960352227782,-0.512775944658948,-0.325963784483063,-0.051580907052809,-0.113265750847066,0.516314383656878,-0.113265750847066,2.27171784390066,-0.211576567390768
SCO4706,-1.34556112857025,-0.295278748175915,-1.48524264422524,-0.475676599170981,-0.016232777123264,0.408881477617551,1.13113313030102,0.859883592881597,1.21809369646549
SCO2548,-0.014896188716826,-0.867776281007638,0.576523101396165,1.30442991372568,0.377593756515518,-0.271397365698935,1.31743865171021,-1.61599508225387,-0.805920505670318
SCO5725,-1.36474643109378,-0.850815537988367,0.981913801518935,0.842903859269555,-0.258534983879474,0.456254933899964,0.937702599750381,-1.44643654641945,0.701758304942235
SCO4855,1.46214188245472,1.63304530404094,-0.004459622667843,-0.446922202576691,-0.655741744412126,-1.30483926498189,-0.655741744412126,0.451321693143232,-0.478804300588222
SCO5074,0.651688380997096,0.749351619545886,0.674378028788018,0.443405752607382,0.996844571996398,0.337275506355407,-0.923321909009598,-1.22916249492765,-1.70045945635294
SCO4295,-0.562141792993666,1.81425896573992,1.33508927295487,0.137010346184844,0.251516696102505,-0.641843378922173,-0.391487533919689,-1.16649064393223,-0.775911931214383
SCO5370,0.206586492464093,0.816522504072384,1.30295706962135,0.778440459778264,0.46891051938319,-0.728351589961267,0.051073171331109,-1.30637370356582,-1.58976492312331
SCO5285,-1.85633668086922,-0.93336869027095,-0.57443074995598,-0.103715712186986,0.197949407861316,1.28187436409111,1.01349050732634,0.206467427359577,0.768070126644803
SCO1922,-0.773958973596872,-0.500734468768341,-0.444322118899484,-0.218921323149804,0.918440353788433,-0.039314906561085,0.47681699072798,-1.39172560778816,1.97372005424732
SCO5396,0.270237182309437,-0.246828060664728,-0.568547841539148,-0.985717428284525,0.122421713386784,-0.85338568600061,1.00598816283655,-0.791122240233134,2.0469541981894
SCO2620,-1.26615348511332,-0.11081127014698,-0.260478524930484,0.072607082565682,-0.260478524930484,0.162493949269315,1.06161477496848,-1.26615348511332,1.8673594834311
SCO2627,0.67356804073625,0.554208558271952,1.74383796331562,0.272096229094247,-0.374427515034538,-0.223395683516341,-0.468105366702177,-0.26926930206703,-1.90851292409799
SCO2368,1.08331193693569,0.094776092275864,1.25975702834988,0.985368923233583,-0.068704200618506,-0.396386412396205,-0.13842064700759,-1.18275159500261,-1.63695112577009
SCO3890,-1.07925845161452,-1.35228952391006,-0.707168004173432,-0.16836518858515,-0.101648042177544,1.38326405511722,-0.16836518858515,1.34139054795502,0.852439795973602
SCO4253,-1.50863018739408,-0.424982512692714,-0.828719139255104,0.162496821586428,-0.313984909531797,0.906485233624109,-0.563642580556958,1.66449204059604,0.906485233624109
SCO2612,-0.738459262829446,-0.800283049749938,-1.77018010318547,-0.58053956268985,0.803145462610272,0.450232452869263,0.763286908408876,1.21890325380215,0.653893900764105
SCO6493,2.40001235488021,0.020914923055474,0.319860750621527,0.17336115738972,-0.854985405065266,-0.683091127260928,-0.309943883294597,-0.883167407478456,-0.182961362847681
SCO0596,2.32552091978103,0.844606232832568,-0.106596213307314,-0.120225855176333,-0.359398109161948,-0.626173010490695,-0.489042945240609,-0.817491336205696,-0.651199683031004
SCO5999,1.82724910510146,1.36027194106444,-0.165041601992201,-0.949512908070524,-0.165041601992201,-0.949512908070524,-0.165041601992201,-0.949512908070524,0.156142484022253
SCO1965,1.27629883259628,1.05614970109529,1.07732190197334,0.652196549536538,-0.321625164746927,-0.725584701003132,-1.03535424729019,-0.923617808680374,-1.05578506348084
SCO1936,1.29239148792624,1.04774388081634,0.03290379184225,0.571809755937152,0.667997258127823,-1.28121379608169,0.03290379184225,-1.08332237432872,-1.28121379608169
SCO4709,0.161596926539018,1.87431012719101,-0.136694647626072,0.638330991350936,0.380098457971658,-0.864924212359784,0.380098457971658,-1.07792440551605,-1.35489169552238
SCO2198,-1.78933687309848,-0.778384667829313,-0.261271153107482,-0.130389498093524,-0.482752415286423,0.311621797199015,0.461057177651682,1.30828561832658,1.36117001423793
SCO1773,1.24042817560125,1.29698356356851,0.987224145821054,0.438156806224126,-0.210060067889202,-0.774704195434543,-0.93661610014136,-0.960063816703181,-1.08134851104666
SCO4637,0.070172481331525,-1.20841063812287,-1.24244080111402,-0.044560945648176,-0.734996240223173,1.40292007840994,0.651427635448458,1.40292007840994,-0.29703164849165
SCO3409,-0.365764766283038,1.30130560388584,0.423383797495296,-0.171981850571124,0.199862369409947,-0.702053088372778,-0.459154670556213,-1.7244585025998,1.49886110759189
SCO5281,-0.333333333333339,-0.333333333333339,-0.333333333333339,-0.333333333333339,-0.333333333333339,-0.333333333333339,-0.333333333333339,-0.333333333333339,2.66666666666666
SCO5249,1.74728634334084,1.48614237534056,0.269966109425203,-0.766896171546315,-0.39355400123673,-0.826395277446467,-1.05389427723216,-0.126857671202218,-0.335797429442693
SCO5841,-2.24879850347047,-0.47683592332229,1.14808413901705,1.07013280224879,-0.096836197459867,0.034353501210505,0.452256254023789,-0.064137805867651,0.181781733620141
SCO0168,2.21250963103139,-0.17969351162538,-0.671701213644545,-0.895817245526694,-0.822792297756673,-0.095026496627622,-0.515382682377297,0.93048573007955,0.037418086447264
SCO3571,1.82780782841898,0.954544806298244,0.0773772341632,-0.324081893204481,-0.001639600928064,-1.24447483414943,-0.642935410943804,-1.17939941842647,0.532801288771858
SCO4648,-1.30731164324398,-0.649748294130197,-0.917498492532097,-0.69448812122088,-0.227473139795509,1.60902493785871,0.867397085785127,1.03437107276791,0.28572659451094
SCO0681,-1.28654897993301,-0.92781220294354,-0.59983725861896,-0.175854273957089,0.411324225853571,1.36881073061116,0.778581592625275,1.29991473413636,-0.868578567773756
SCO3373,1.79231833029864,-0.91415797286418,-0.319198341109827,0.24805970464689,-0.91415797286418,0.723741897556726,0.723741897556726,-1.37972777564018,0.039380232419367
SCO3023,1.85337217739616,1.17938629567264,0.499917645723644,0.213137876743712,-0.872393817466911,-0.834013245627704,-0.602696843406907,-0.602696843406907,-0.834013245627704
SCO1867,-1.53438959076769,-0.786874049684393,-0.872415359541889,-0.398939216229851,0.06332438189173,0.267637162652313,0.565155485234092,1.15380640977923,1.54269477666645
SCO4293,-0.982254541383097,-0.633757569154124,-0.57701718309844,-0.750379634073121,-0.541546062847879,-0.07243988523377,0.512453937562881,1.00259184735664,2.04234909087089
SCO1476,-1.32299691151874,1.50791147112524,0.951894548270089,0.468664188544363,-0.041506571134878,-0.427780070469933,0.468664188544363,-0.041506571134878,-1.5633442722256
